cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.03,58,768,4,64,gelu,constant,0.1,150,0.0003863245404225676,0.7321590781211853,0.19289647770542248,5,0.8846153846153846,8,5,128,kaiming_uniform,0.08224424441003185,0.00040208046504427205,1.0634604582939655,leaf,0.22120212868425984,layernorm,cosine
0.03,59,768,4,64,gelu,constant,0.1,150,0.000336724435982859,0.7990248203277588,0.20856270730957474,3,0.9294871794871795,10,5,128,kaiming_uniform,0.1093915740581357,0.0003752865182039727,0.9376507358463837,leaf,0.20066145318201686,layernorm,cosine
0.03,61,768,4,64,gelu,constant,0.1,150,0.00024281006667048618,0.822975218296051,0.13718087043427654,4,0.9177350427350427,8,5,128,kaiming_uniform,0.12167338669054559,0.0007346178804165909,0.9198469576024793,leaf,0.26816584352724104,layernorm,cosine
0.03,60,768,4,63,gelu,constant,0.1,150,0.0002495269762077697,0.8228872418403625,0.19675004736238427,3,0.8985042735042735,10,5,128,kaiming_uniform,0.10753406411428158,0.0009630959068270118,0.896357536618505,leaf,0.27475810343221135,layernorm,cosine
0.03,62,768,4,59,gelu,constant,0.1,150,0.00025215832421879455,0.7147029638290405,0.16911611429246573,6,0.7158119658119658,18,5,128,kaiming_uniform,0.011717163244870044,0.0008540885554330645,0.9250252219910711,leaf,0.27210338128321565,layernorm,cosine
0.03,63,768,4,59,gelu,constant,0.1,150,0.00017663511496657596,0.8287477493286133,0.16453358923256275,4,0.9337606837606838,5,5,128,kaiming_uniform,0.1749838295822786,0.0007316769091307905,0.9335547353581046,leaf,0.2661899180943477,layernorm,cosine
0.03,64,768,4,60,gelu,constant,0.1,150,0.00023524229379508896,0.712763786315918,0.06295768248879173,17,0.7767094017094017,5,5,128,kaiming_uniform,0.013343314183758753,0.0008538942874820131,0.9230378183233675,leaf,0.26707407588218535,layernorm,cosine
0.03,65,768,4,59,gelu,constant,0.1,150,0.0001767008843581849,0.7318387031555176,0.10985147107906043,13,0.7371794871794872,6,5,128,kaiming_uniform,0.016689528072176878,0.0005688652227017107,0.8085299811501009,leaf,0.23153431790309176,layernorm,cosine
0.03,66,768,4,62,gelu,constant,0.1,150,0.0001635317608581315,0.839590847492218,0.11074488284540711,5,0.9401709401709402,5,5,128,kaiming_uniform,0.17445852937267703,0.0006289231472582442,1.1514648368264477,leaf,0.2309289997089677,layernorm,cosine
0.03,67,768,3,55,gelu,constant,0.1,150,0.0006821044815434494,0.7295148968696594,0.22324705627173283,3,0.9230769230769231,8,5,128,kaiming_uniform,0.1836167064822264,0.00028242799320926264,1.1610240267273775,leaf,0.23384591878548272,layernorm,cosine
