cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm
0.07,186,512,3,46,leaky_relu,halve,0.1,150,0.0005197145852248442,0.7056995034217834,0.014026354322153526,17,0.7412790697674418,0.02461062761613473,8.943904103724855e-05,0.5017594632442388,leaf,0.40983384250364024,batchnorm
0.07,187,512,3,20,leaky_relu,constant,0.1,150,0.0005385861295038252,0.944430947303772,0.0647155519618879,16,0.8837209302325582,0.07165318153428657,9.39800726691962e-05,0.5647373240471394,leaf,0.4001297865114872,batchnorm
0.07,188,512,2,46,leaky_relu,halve,0.1,150,0.0005649172775525032,0.7948393225669861,0.07278739346069227,4,0.9253875968992248,0.04898939161300078,0.00024755607015482364,0.500082812458173,leaf,0.3788288730000543,batchnorm
0.07,189,512,3,23,leaky_relu,halve,0.1,150,0.0005201191538817565,0.6725031733512878,0.07085840710955735,19,0.7180232558139535,0.025441063039233318,7.87897243062847e-05,0.5843500874582339,leaf,0.40805554137824696,batchnorm
0.07,191,512,3,27,leaky_relu,halve,0.1,150,0.00047578585928613915,0.7843945026397705,0.005700950457438787,22,0.7577519379844961,0.021132496238346555,5.239542291822127e-05,0.5302064732376065,leaf,0.39007346322908965,batchnorm
0.07,192,512,3,30,leaky_relu,halve,0.1,150,0.0004479694871065616,0.8051236867904663,0.15975965180835813,8,0.937015503875969,0.02895384940858252,0.0008518115344570416,0.5280850058152093,leaf,0.3912410985711028,batchnorm
0.07,193,512,3,28,leaky_relu,halve,0.1,150,0.0005014184373113641,0.6885421276092529,0.0036081468760612023,15,0.7936046511627907,0.04752202323110012,6.464870442639946e-05,0.5011352369969462,leaf,0.37244248312966427,batchnorm
0.07,194,512,3,24,leaky_relu,halve,0.1,150,0.0005015939958595624,0.7057957649230957,0.012530430226884113,22,0.8236434108527132,0.04423664166833091,5.0605754565119407e-05,0.5007889727145939,leaf,0.3722065520682339,batchnorm
0.07,197,512,3,23,leaky_relu,halve,0.1,100,0.0004826956764523852,0.7914814352989197,0.034657394020619604,18,0.7122093023255814,0.025113453540105798,6.492409898634228e-05,0.6152867321041469,leaf,0.356944160795134,batchnorm
0.07,198,512,3,27,leaky_relu,constant,0.1,150,0.0005474241294053386,0.7881869077682495,0.008763120095242553,17,0.6928294573643411,0.010250947778029044,3.599185042743898e-05,0.5410169686757234,leaf,0.3747474018746547,batchnorm
0.07,201,512,3,17,leaky_relu,constant,0.1,150,0.0004879607015244951,0.8417823910713196,0.059403616835012045,20,0.7180232558139535,0.04167530254816695,2.8878608602209506e-05,0.5488918315028267,leaf,0.3013059998920151,batchnorm
0.07,202,512,3,28,leaky_relu,constant,0.1,150,0.0004244960313829361,0.7982471585273743,0.0029042001109279942,17,0.6812015503875969,0.028315127501514662,5.064467000355793e-05,0.5305420240877997,leaf,0.3754653777225515,batchnorm
0.07,203,512,3,28,leaky_relu,constant,0.1,150,0.0006015412700362292,0.7815304398536682,0.01658462623016289,19,0.7955426356589147,0.01100904580803576,3.5145935291353524e-05,0.5004847353455023,leaf,0.3606670455687779,batchnorm
0.07,204,512,3,26,leaky_relu,constant,0.1,150,0.0004467188610441987,0.8315786719322205,0.020680402328586284,23,0.8439922480620154,0.02570366562923066,5.068441094991077e-05,0.5325773871952559,leaf,0.3756686731274541,batchnorm
0.07,206,512,3,30,leaky_relu,constant,0.0,150,0.0005128669507189839,0.631093442440033,0.00913608966019746,21,0.6928294573643411,0.025671215838250674,3.545846893816341e-05,0.5752312610228792,leaf,0.3516344613574705,batchnorm
0.07,207,512,3,30,leaky_relu,constant,0.0,150,0.00016691187448231463,0.6765936017036438,0.02368356468249216,14,0.6036821705426356,0.051317136829516,3.499815636296559e-05,0.578501165934374,leaf,0.35231405390630166,batchnorm
0.07,208,512,3,25,leaky_relu,constant,0.0,150,0.0005070462513687514,0.6391145586967468,0.03230981115576893,14,0.6695736434108527,0.02853737636481889,2.7380474566249933e-05,0.5543435852034695,leaf,0.33400204929493693,batchnorm
0.07,209,512,3,27,leaky_relu,constant,0.0,100,0.0007014823975495328,0.658297061920166,0.04373109553889535,13,0.8313953488372093,0.0716105936887749,4.242175970938429e-05,0.5242583848915949,leaf,0.3662559637730786,batchnorm
0.07,210,512,2,29,leaky_relu,constant,0.0,150,3.3685822759176795e-05,0.8506720662117004,0.3507365237428251,4,0.29457364341085274,0.03845086930392687,5.0354744730628856e-05,0.5920953865139551,eom,0.34828701639354476,batchnorm
0.005,211,512,3,31,leaky_relu,constant,0.1,150,0.00047192865834277107,0.16625066101551056,0.03646202360151979,18,0.6812015503875969,0.010966900511476807,2.2006486841278597e-05,0.5562291563501798,leaf,0.3796278839731623,batchnorm
0.07,212,512,3,26,leaky_relu,constant,0.1,150,0.0005892784526194274,0.7030419707298279,0.013060971513160073,19,0.7044573643410853,0.02444558461881758,7.04299968282761e-05,0.5246136709515454,leaf,0.3572173496986719,batchnorm
0.07,213,512,3,28,leaky_relu,constant,0.1,150,0.0005885477889081351,0.6679074764251709,0.008019549277474433,21,0.7335271317829457,0.02857045944206074,6.207860154144786e-05,0.5003138753044559,leaf,0.35966134949536455,batchnorm
0.07,214,512,3,28,leaky_relu,constant,0.1,150,0.0006615041876555854,0.7329632043838501,0.0029123262606897994,17,0.8294573643410853,0.04702060917863503,3.437847750111816e-05,0.5003624453810928,leaf,0.3716416436466917,batchnorm
0.07,215,512,3,28,leaky_relu,constant,0.1,150,0.0007697833124339867,0.8452465534210205,0.007253843165844444,16,0.7606589147286822,0.035009411601925666,3.453442736910952e-05,0.5046736668901114,leaf,0.5772827224945178,batchnorm
0.07,216,512,3,28,leaky_relu,constant,0.1,150,0.0007738152513798865,0.7376729846000671,0.007798117201161361,11,0.7877906976744186,0.02723066259928039,3.031259254267895e-05,0.567983990608571,leaf,0.5762087242978865,batchnorm
0.07,219,512,3,28,leaky_relu,constant,0.1,150,0.0007395777054672733,0.7289202213287354,0.1547933020948719,7,0.8323643410852714,0.03147985115867,2.795385207797539e-05,0.5299515731820328,leaf,0.5456998663819809,batchnorm
0.07,221,512,3,28,leaky_relu,constant,0.1,150,0.0006234730648113902,0.8855693936347961,0.021342309492335464,12,0.6734496124031008,0.023334987951619413,3.439894599884157e-05,0.5760712965888792,leaf,0.5415973832250472,batchnorm
0.07,222,256,3,26,gelu,constant,0.3,150,0.000650657121175979,0.7156422734260559,0.07010679273908027,6,0.7974806201550387,0.023871218752063893,2.1827128587500917e-05,0.5541557310033167,leaf,0.5659688180206205,batchnorm
0.07,223,512,3,28,leaky_relu,constant,0.0,150,0.0007213080549904609,1.0331608057022095,0.002686314150582489,19,0.8158914728682171,0.01098876641816237,2.6426891756513997e-05,0.885692409105623,leaf,0.5735527162615564,batchnorm
0.07,224,512,3,31,leaky_relu,constant,0.0,150,0.0007967590086123864,0.7046139240264893,0.09762867999901229,14,0.8178294573643411,0.053250078711674906,4.018275962304441e-05,0.5332044779287294,leaf,0.5725926449464398,batchnorm
0.07,225,512,3,29,leaky_relu,constant,0.0,150,0.0007007258270340629,0.6833152174949646,0.05204363018947679,18,0.8333333333333334,0.03438107468363866,2.6595209041329675e-05,0.9158161333748928,leaf,0.6114517413563665,batchnorm
0.07,226,512,3,28,leaky_relu,constant,0.0,100,0.0006538827980222398,0.6297298669815063,0.011492427926417961,18,0.7364341085271318,0.010680932337717426,4.767869281360042e-05,0.6033577532879741,leaf,0.58538878639607,batchnorm
0.07,227,512,3,25,leaky_relu,constant,0.0,150,0.0008448482803926619,0.7138744592666626,0.03009399560380513,15,0.7655038759689923,0.040369593607810374,3.169562875488234e-05,0.5555811641289315,leaf,0.5571217111205872,batchnorm
0.07,228,512,3,30,leaky_relu,constant,0.1,150,0.0007220010022381915,0.7365556955337524,0.009481620583537747,18,0.7102713178294574,0.025881159450194095,7.26101889381895e-05,0.8174315077630623,leaf,0.5983397350750193,batchnorm
0.07,231,512,3,27,leaky_relu,constant,0.1,150,0.0007283978535314689,0.6990942358970642,0.004299416760848195,17,0.8013565891472868,0.048995477293279105,4.163609754870865e-05,0.7648964589255148,leaf,0.5976124722026449,batchnorm
0.07,232,512,3,27,leaky_relu,constant,0.1,150,0.0007280709956307907,0.7121945023536682,0.026569503804439114,12,0.8817829457364341,0.059059977199439534,4.577480747304314e-05,0.7705267169592349,leaf,0.5945623323749919,batchnorm
0.07,233,512,3,30,leaky_relu,constant,0.1,150,0.0008338751297003089,0.7250070571899414,0.006712108953171336,16,0.7722868217054264,0.03650206976878322,6.861211416011983e-05,1.0269721068730342,leaf,0.5984479108437154,batchnorm
0.07,234,512,3,29,leaky_relu,constant,0.1,150,0.0008821505196132973,0.719175398349762,0.0304414219812461,11,0.7374031007751938,0.03998436189845855,6.447171504195128e-05,0.9636788916794305,leaf,0.6042192742984831,batchnorm
0.005,235,512,3,30,leaky_relu,constant,0.1,150,0.0008367270688021392,0.1725701540708542,0.03186104747894098,12,0.8585271317829457,0.01008305993893391,8.192859692932633e-05,0.8143796691837055,leaf,0.6151525917463957,batchnorm
0.07,236,512,3,26,leaky_relu,constant,0.1,150,0.0007631950597715621,0.7840586304664612,0.005100164498558738,14,0.8091085271317829,0.05437211550565135,5.827748517005405e-05,1.0291241147125096,leaf,0.5977905870536704,batchnorm
0.07,238,512,3,28,leaky_relu,constant,0.1,150,0.0007424419053983249,0.6556756496429443,0.0146762324080278,18,0.8284883720930233,0.04615425346290463,6.752660914405681e-07,1.008984754969111,leaf,0.5955620881184929,batchnorm
0.07,239,512,2,27,leaky_relu,constant,0.1,150,0.000657729458362545,0.6895076632499695,0.012296768736098711,7,0.8536821705426356,0.02619087057115156,7.394372286093174e-05,1.1575587582905642,leaf,0.6262745607923521,batchnorm
0.07,240,512,3,24,leaky_relu,constant,0.1,150,0.0009248230294318247,0.6874136924743652,0.20224591550896973,3,0.9069767441860465,0.05358619690648206,2.5485569754818138e-05,1.1023588890447842,leaf,0.5918679918505566,none
0.07,241,512,3,26,leaky_relu,constant,0.1,150,0.000782767707668556,0.7044420838356018,0.025631016464005493,14,0.7267441860465116,0.035463749279009374,4.209429723217462e-05,1.054849341682569,leaf,0.6011473888045742,batchnorm
0.07,242,512,3,30,leaky_relu,constant,0.1,150,0.00070291187505386,0.5871651768684387,0.009649832729050286,21,0.6937984496124031,0.010126862065880017,5.4604078161099616e-05,0.8678682164426745,leaf,0.577849655517855,batchnorm
0.07,243,512,3,32,leaky_relu,constant,0.1,150,0.00068067161001844,0.8251630067825317,0.003947010169242132,20,0.7703488372093024,0.011494395018944701,5.209700112853494e-05,0.8880149900202285,leaf,0.556725825378049,batchnorm
0.07,244,512,3,31,leaky_relu,constant,0.1,150,0.0006835890779996936,0.7366401553153992,-1.248716218221508e-16,16,0.6831395348837209,0.010618744278527156,5.460261321076098e-05,0.8559982432084337,leaf,0.579133301620409,batchnorm
0.07,245,512,3,31,leaky_relu,constant,0.1,150,0.000686077892505481,0.8778101205825806,0.0035867413699785062,20,0.7432170542635659,0.02673107184221163,6.66851465608139e-05,0.8865998304214602,leaf,0.584041480845042,batchnorm
0.07,246,512,3,32,leaky_relu,constant,0.1,150,0.0006553466113028319,0.8120192885398865,0.0,17,0.7364341085271318,0.024688182664258287,3.1951265371969328e-06,0.9316530276460637,leaf,0.5660626754195338,batchnorm
0.07,247,512,3,31,leaky_relu,constant,0.1,150,0.0006571503072586045,0.7226490378379822,0.020079206702702815,19,0.7596899224806202,0.02377744863416439,5.601952176898457e-05,0.9412954236188277,leaf,0.5660854012337206,batchnorm
0.07,248,512,3,32,leaky_relu,constant,0.1,150,0.0009871467699449736,0.8617112040519714,0.08200189883313079,16,0.8682170542635659,0.04181762867660188,4.5942126323704415e-05,0.8935334871998867,leaf,0.5872080338884927,batchnorm
0.07,249,512,3,32,leaky_relu,constant,0.1,150,0.0008586557346517033,0.5439783930778503,0.014713025703517965,29,0.7160852713178295,0.010338046847807095,3.543062624281869e-05,0.9230121974855741,leaf,0.5765777645087592,batchnorm
0.07,250,512,3,28,leaky_relu,constant,0.1,150,0.0007559795197190177,0.6758298277854919,0.001947157486896741,13,0.7722868217054264,0.023473340597440395,6.522731224860808e-05,0.878224363291711,leaf,0.5788051149060582,batchnorm
0.07,254,512,3,29,leaky_relu,constant,0.1,150,0.0007444810309036605,0.7227281928062439,0.0,10,0.8924418604651163,0.03529975217699259,9.00901739119419e-05,0.9586931693658822,leaf,0.5616751917206461,batchnorm
0.07,255,512,3,32,leaky_relu,constant,0.1,150,0.00076846472763507,0.8069906234741211,0.04335104834123321,9,0.8682170542635659,0.0375128446587699,9.466505439778989e-05,0.9232902651925922,leaf,0.5590297591653295,batchnorm
0.07,257,512,3,29,leaky_relu,constant,0.1,150,0.0008458245545054169,0.8003223538398743,0.10217414321419939,7,0.8701550387596899,0.04924322112329419,6.931453358891625e-05,0.9549846444618345,leaf,0.5968087990770501,batchnorm
0.07,258,512,3,31,leaky_relu,constant,0.1,150,0.0007401099270498613,0.6057441830635071,0.15681804737644092,11,0.872093023255814,0.02691014255379077,0.00012835436519335677,0.9598084657981816,leaf,0.5724221987052448,layernorm
0.07,259,512,3,26,leaky_relu,constant,0.1,150,0.0006754751929463696,0.7054140567779541,0.021933307342246803,11,0.8817829457364341,0.03720015186488927,6.275898452894727e-05,1.0530504125167433,leaf,0.5853922897347984,batchnorm
0.07,261,512,3,29,leaky_relu,constant,0.1,150,0.0006361571230757682,0.6933608055114746,0.014905125898682587,6,0.8943798449612403,0.06457488393282862,2.8180350924276667e-06,0.9723650874296988,leaf,0.6121562944904214,batchnorm
0.07,262,512,3,27,leaky_relu,constant,0.1,150,0.000735984484859082,0.8604379892349243,0.0021936717815930398,17,0.686046511627907,0.025387341246476923,5.164044512214408e-05,0.8560130673445577,leaf,0.56012931467288,batchnorm
0.07,263,512,3,25,leaky_relu,constant,0.1,150,0.000755606036009399,0.8064504861831665,0.016322927215805617,11,0.8507751937984496,0.05238175748510241,4.4633656347897626e-05,0.8751279505440399,leaf,0.5501495354469498,batchnorm
0.07,264,512,3,33,leaky_relu,constant,0.1,150,2.1613079423742263e-05,0.8312793970108032,0.01756058970531289,10,0.8498062015503876,0.0227852998540864,2.0089402359157816e-05,0.8356482057904328,leaf,0.5374777256814058,batchnorm
0.07,267,512,3,26,leaky_relu,constant,0.1,150,0.0008195538959133398,0.9874860644340515,0.0016233814455654779,17,0.810077519379845,0.04140077177833906,4.984009826720224e-05,0.8576371605171891,leaf,0.5819740236501101,batchnorm
0.07,268,512,3,26,gelu,constant,0.1,150,0.0008514000089004518,0.8971269726753235,0.05299889143848537,17,0.8643410852713178,0.044388266868991305,7.292218093356268e-05,0.858265359387463,leaf,0.5847745994416067,batchnorm
0.07,269,512,3,24,leaky_relu,constant,0.1,150,0.0006800515069533096,0.6189286112785339,0.08165002735563744,10,0.8817829457364341,0.06948049903423494,1.8823785713345436e-06,1.034976541919773,leaf,0.6039804873403009,batchnorm
0.07,271,512,3,25,leaky_relu,constant,0.1,150,0.0006187841392893806,0.8398494124412537,0.006535859434976478,17,0.6753875968992248,0.02162485097208767,5.4033016613954044e-05,0.8138345244063849,leaf,0.5614378375051919,batchnorm
0.1,272,512,3,23,leaky_relu,constant,0.1,150,0.0006215829936636732,0.8179648518562317,0.017068401776313885,18,0.7199612403100775,0.010674510251071384,5.833613842871665e-05,0.827129553810753,leaf,0.5414304867468585,batchnorm
0.07,273,512,3,25,leaky_relu,constant,0.1,150,0.0006344206301634687,0.8758429884910583,0.0047517681986370425,17,0.7083333333333334,0.023442850339852335,7.713854283712008e-05,0.7928693776059272,leaf,0.5615403079754412,batchnorm
0.07,274,512,3,24,leaky_relu,constant,0.1,150,0.0006914417785308918,0.7913212776184082,0.05248078402696424,19,0.874031007751938,0.05181829103546618,8.402137842938791e-05,0.805693185501237,leaf,0.5597573508124283,batchnorm
0.07,275,512,3,25,leaky_relu,constant,0.1,150,0.0005927932034680397,0.6921262741088867,0.20471485804958173,4,0.8488372093023255,0.05741037896001813,0.00011212866438532596,0.774906704634945,leaf,0.5499486117422803,batchnorm
0.07,277,512,3,25,leaky_relu,constant,0.1,150,0.0006564602358599239,0.6117228865623474,0.01830645765951087,17,0.686046511627907,0.02467787077960605,5.0075483530121694e-05,0.8615291552023734,leaf,0.6170705777840736,batchnorm
0.07,278,512,3,26,leaky_relu,constant,0.1,150,0.000718661046601121,0.8663198351860046,0.003903421619926364,20,0.8178294573643411,0.042078512038756,8.343296046011768e-05,0.7584971749144235,leaf,0.5896124074811602,batchnorm
0.07,279,512,3,26,leaky_relu,constant,0.1,150,0.0006315416424678013,0.7598361372947693,0.012128700873622689,7,0.9060077519379846,0.07331010320992021,9.166095401589344e-05,0.7677401565900766,leaf,0.5357982659129955,batchnorm
0.07,280,512,3,27,leaky_relu,constant,0.1,150,0.0007167894768695338,0.5812479257583618,0.005007454256873716,38,0.7238372093023255,0.02300735330004956,0.00014146922849942728,0.7387186808714,leaf,0.5722221976208959,layernorm
0.07,281,512,3,27,leaky_relu,constant,0.1,150,0.0007289459109083515,0.7106491327285767,0.0890511330280997,24,0.8507751937984496,0.049360606112512063,0.0001649499669750459,0.9033226027917975,leaf,0.585018575501777,layernorm
0.07,283,512,4,38,leaky_relu,constant,0.1,150,0.0005665042445005608,0.737266480922699,0.15027887941023316,7,0.9476744186046512,0.03843485005550418,0.00011144281555712863,0.8558377661818,leaf,0.5872940172527034,layernorm
0.07,284,512,3,26,leaky_relu,constant,0.1,150,0.0006993543621581799,0.6204184889793396,0.002788246232011085,38,0.5959302325581395,0.01025121884366641,8.307783015491096e-05,0.7355311086052382,leaf,0.5723911579058547,layernorm
0.07,285,256,3,27,leaky_relu,constant,0.1,150,0.0006872941748535224,0.5961131453514099,0.007592292229815704,37,0.6133720930232558,0.011125147372687496,9.406935808366813e-05,0.7500182317921574,leaf,0.5747585650164901,layernorm
0.07,286,512,3,26,leaky_relu,constant,0.1,150,0.0007559481357329656,0.6914620399475098,0.002629010781065248,38,0.6405038759689923,0.010786288426364653,0.00014166334211686857,0.8093257603337021,leaf,0.5623208286511527,layernorm
0.01,287,512,3,26,leaky_relu,constant,0.1,150,0.0007724197342916322,0.26217779517173767,0.09075842866395685,17,0.9176356589147286,0.023125288955706397,0.0002087911713542099,0.7968898668972231,leaf,0.5482472392629764,batchnorm
0.07,288,512,3,25,leaky_relu,constant,0.2,150,0.0008774605600786956,0.6995283961296082,0.00656204732783482,36,0.7054263565891473,0.01068316327162163,0.00012140511886871375,0.7740699873750777,leaf,0.5295238185916762,layernorm
0.07,289,512,3,26,leaky_relu,constant,0.1,150,0.0007296660302054945,0.7565749883651733,0.12434380174894541,11,0.8885658914728682,0.05814992145721515,0.00015314386226817462,0.8433136082070596,leaf,0.5645783333027047,layernorm
0.07,290,512,3,22,gelu,constant,0.1,150,0.0006685175161191365,0.6293884515762329,0.01851902553507785,34,0.7858527131782945,0.03925660991092737,3.461576934160394e-06,0.7876308985112661,leaf,0.5521109776981947,layernorm
0.07,291,512,3,24,leaky_relu,constant,0.1,150,0.0007895710272494372,0.6310436725616455,0.05298560461730296,21,0.7228682170542635,0.03587262915962669,0.00015424231014334118,0.8827175206333222,eom,0.5777593702413708,layernorm
0.07,292,512,3,29,leaky_relu,constant,0.1,80,0.0007288067977612992,0.5745114684104919,0.00397358173623487,39,0.6443798449612403,0.011058419988468633,0.00011282093785656309,0.7312569450312394,leaf,0.5898944650694075,layernorm
0.07,293,512,3,29,leaky_relu,constant,0.1,80,0.0007337559510106703,0.6748570203781128,0.008370317170367274,33,0.7122093023255814,0.022637489808239507,0.00012408700793051445,0.8105197767090966,leaf,0.5907044902631178,layernorm
