"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"SRR1159470",1,0,0,2,0,0,0,1,4,262,0,0,0,5,0,12,2,0,0,1,1,25,1,0,8,0,0,2,46,25,22,1,2,5,1,58,1,2,34,0,0,36,7,0,3,0,0,6,0,17,1,10,0,0,0,0,3,0,17,192,1,407,0,63,0,8,75,0,0,16,200,1,0,0,2,0,0,3,0,0,6,0,0,0,0,1,0,1,0,0,0,0,4,0,2,7,0,0,0,0,2,0,8,0,0,0,0,0,0,18,2,64,7,0,24,981,1,0,3,1,0,0,0,0,12,1,25,4,0,0,0,1,190,1,0,0,1,0,0,358,0,136,1,0,7,0,0,1,88,1,0,2,0,1,0
"SRR1159473",1,0,0,28,0,0,0,6,10,1,0,0,0,1,0,13,2,2,0,0,1,40,1,0,8,0,0,2,3,8,30,10,1,4,0,74,1,3,4,0,0,39,9,3,3,0,1,42,0,35,2,11,0,0,0,0,54,0,53,86,1,29,0,39,0,0,7,0,0,16,7,1,0,0,2,0,1,3,1,0,6,0,0,0,0,1,0,1,0,0,6,0,4,0,1,5,0,0,0,0,2,0,7,0,0,0,0,0,0,29,1,8,7,18,2,1862,1,0,2,1,32,0,0,0,188,1,43,5,0,2,0,1,0,1,0,0,6,35,0,4,3,77,1,0,9,0,0,1,123,1,0,2,0,0,0
"SRR1159476",0,0,0,3,0,0,50,54,0,2,1,0,2,132,1,14,3,341,0,269,0,275,1,0,7,0,0,6,1,0,25,25,3,23,459,237,1,230,84,0,0,402,47,0,2,0,207,27,0,41,5,9,2,0,0,0,56,0,12,407,2,17,0,0,3,0,323,0,0,917,7,1,0,0,3,5,0,0,0,6,0,0,0,0,5,1,2,0,0,0,0,0,1,0,0,27,0,0,0,83,0,0,0,0,0,0,0,0,0,42,10,6,6,0,13,956,1,0,3,2,0,0,0,1,35,1,642,10,0,0,0,1,5,5,0,0,2,0,0,6,3,6,0,1,6,0,0,0,197,1,0,4,0,0,0
"SRR1159478",1,0,13,1,0,0,0,1,4,121,0,0,0,1,0,97,1,2,2,0,1,2,2,0,8,0,0,1,141,54,28,3,1,2,0,21,1,33,6,4,0,15,983,0,2,0,1,42,0,5,2,11,1,0,0,0,3,0,40,31,1,30,0,77,13,0,10,0,0,17,123,1,0,0,2,2,1,3,1,0,5,1,0,0,0,1,0,1,0,0,0,0,30,13,1,19,0,0,0,0,1,0,40,0,1,0,0,0,3,82,1,166,7,60,70,1162,0,0,1,2,0,0,0,0,8,10,6,7,0,0,0,0,0,2,0,0,2,0,0,3,0,8,1,0,566,0,0,1,1271,1,7,2,0,0,0
"SRR1159481",0,0,0,3,1,0,44,2,6,3,1,0,3,155,1,61,2,261,0,389,0,88,0,0,6,0,0,8,0,843,0,80,4,29,3,80,2,73,9,0,0,68,6,0,0,0,1,31,0,32,4,10,3,0,0,0,7,0,26,527,2,13,2,2,2,0,19,1,0,233,8,1,0,0,8,2,0,0,0,1,10,0,0,0,1,1,0,22,0,0,0,190,1,0,1,28,0,0,0,12,0,0,85,0,0,0,0,0,0,1,4,13,5,0,5,1318,1,0,6,3,0,0,0,0,34,1,88,18,0,0,0,5,0,6,0,0,21,0,0,14,6,7,0,2,9,1,0,0,381,115,0,62,0,0,0
"SRR1159484",1,0,0,1,1,0,8,1,7,128,1,0,0,8,0,9,2,42,2,145,16,234,1,0,7,0,0,4,4,2,0,2,3,98,6,146,2,4,5,2,0,85,142,2,0,1,0,78,9,49,1,7,37,0,2,0,148,1,155,320,1,545,1,1,0,0,38,0,0,42,6,1,0,0,2,0,0,1,0,0,4,0,0,0,0,1,0,2,0,0,0,4,4,1,1,9,0,0,0,10,3,0,28,0,1,13,16,0,0,3,2,54,7,3,6,197,1,0,6,1,0,0,0,1,250,0,43,9,0,0,0,2,12,1,0,0,2,0,0,73,9,8,0,1,9,0,0,1,499,1,0,2,0,2,0
"SRR1159487",0,0,0,3,1,0,40,2,4,0,1,0,3,1,1,17,1,261,0,4,0,93,1,0,6,1,0,8,0,0,0,86,3,33,2,131,9,42,10,0,2,32,292,1,0,0,1,22,0,25,4,9,4,1,0,0,0,0,59,248,2,111,6,0,2,0,0,1,0,220,7,7,0,0,4,1,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,181,0,0,0,9,0,0,103,0,0,0,0,2,0,25,4,53,6,51,128,280,1,0,6,20,0,0,0,0,33,1,378,20,0,0,0,5,0,6,0,0,9,0,0,20,13,6,0,2,8,1,0,0,206,14,27,3,0,0,0
"SRR1159490",0,0,0,24,0,0,0,2,0,43,1,0,0,1,1,12,3,352,0,4,0,18,0,0,7,0,0,6,0,0,29,1,4,14,3,45,2,3,8,2,0,15,18,4,3,0,1,0,0,25,5,10,1,0,0,0,0,0,47,33,2,136,0,62,2,0,13,0,0,159,45,1,0,0,3,0,0,0,0,0,10,0,0,0,1,1,0,3,0,0,0,0,0,2,24,380,0,0,0,0,0,0,18,0,0,0,0,0,0,17,3,77,7,104,1615,838,2,0,3,1,0,211,0,1,13,1,14,7,0,0,0,0,41,4,0,0,0,0,0,2,1,5,0,1,980,0,0,0,299,1,0,4,0,0,0
"SRR1179142",10,0,1,4,1,30,3,0,2,58,1,0,1,0,0,35,2,8,16,4,1,9,3,0,7,0,0,3,49,4,0,50,1,10,0,138,1,40,15,1,0,52,95,1,0,0,2,69,5,11,1,9,17,0,0,0,8,0,50,143,1,115,0,10,3,1,6,0,0,152,9,13,0,0,1,0,0,1,1,1,4,0,0,0,0,0,1,0,0,0,0,70,15,2,1,59,0,0,0,0,1,0,101,0,1,4,2,1,0,20,5,108,17,0,25,1752,0,0,4,1,1,0,0,0,57,1,194,84,0,0,0,0,0,2,0,0,26,3,0,9,5,17,2,1,143,0,0,1,424,1,3,11,0,0,0
"SRR1179143",1,0,1,3,1,61,0,0,0,58,0,0,1,36,0,34,1,288,0,0,1,30,6,0,9,0,0,1,29,3,0,1,2,8,0,101,5,9,19,1,1,54,93,1,0,0,2,38,7,20,0,11,39,0,0,0,7,0,43,206,0,113,0,9,4,0,7,1,0,16,7,1,0,0,1,1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,59,0,0,0,6,0,3,20,0,1,0,0,2,11,18,5,108,0,0,0,804,0,0,1,2,2,0,0,0,41,1,63,17,0,1,0,0,0,3,0,0,1,2,0,2,1,186,0,1,173,1,0,1,54,2,2,1,0,0,0
"SRR1179144",9,0,0,4,1,26,18,0,3,58,0,0,1,1,0,24,2,70,5,10,2,114,3,0,13,0,0,4,56,1,0,21,3,5,1,118,7,43,12,0,0,66,95,1,0,0,2,71,4,4,0,9,8,0,0,0,8,0,39,267,3,116,0,11,3,1,39,0,0,22,6,3,0,0,2,0,0,1,0,1,4,1,0,0,0,2,0,0,0,0,0,1,14,1,2,57,0,0,0,4,1,0,92,0,1,17,0,1,2,20,5,108,28,0,39,993,1,0,2,1,0,0,0,0,227,1,87,14,0,0,0,0,3,2,0,0,13,3,0,22,9,16,2,1,128,0,0,1,224,2,3,1,0,0,0
"SRR1179145",1,0,0,4,1,25,1,0,3,58,0,0,1,40,0,7,2,166,0,10,2,92,3,0,8,0,0,4,56,10,0,7,1,5,1,89,3,10,12,0,0,11,95,1,0,0,2,62,4,14,0,9,8,0,0,0,7,0,13,258,3,116,2,11,3,1,5,0,0,22,6,3,0,0,2,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,1,14,1,2,56,0,0,0,0,1,0,80,0,1,2,0,1,0,20,5,108,28,0,39,429,1,0,2,1,0,0,0,0,15,1,15,14,0,0,0,0,3,2,0,0,1,3,0,23,1,16,0,1,128,0,0,1,89,2,3,1,0,0,0
"SRR1179146",1,0,1,4,1,46,2,8,1,58,0,0,1,9,1,8,1,206,2,0,1,87,4,0,3,1,0,2,41,1,0,4,2,23,0,50,5,41,17,1,0,36,95,1,1,0,2,26,6,36,0,9,26,0,0,0,7,0,51,221,0,114,0,9,3,0,44,1,0,18,8,2,0,0,1,1,0,1,1,2,4,0,0,0,0,0,0,3,0,0,0,0,16,2,1,59,0,0,0,1,3,0,17,0,1,1,0,1,0,19,5,107,7,7,12,1083,0,0,2,4,2,0,0,0,236,1,75,15,0,0,0,0,0,3,0,0,1,3,0,11,6,17,7,1,156,1,0,1,168,1,2,0,0,0,0
"SRR1179147",2,0,1,2,0,45,0,0,1,69,0,0,1,48,2,11,2,0,0,0,1,397,7,0,26,0,0,0,30,3,11,12,0,26,0,239,8,79,18,1,1,106,103,2,0,0,2,24,7,0,0,437,70,0,0,0,12,9,26,623,0,130,6,8,6,0,56,0,0,0,7,1,0,0,7,1,0,2,2,1,7,1,0,0,0,2,0,0,0,0,0,0,18,2,2,22,0,0,0,0,1,0,32,0,1,0,0,0,29,19,6,104,9,0,8,710,0,0,1,6,5,0,0,0,92,1,79,10,0,0,0,0,5,3,0,0,1,3,0,47,1,15,0,0,122,0,0,4,162,1,3,13,0,0,0
"SRR1179148",2,4,2,2,0,49,0,0,0,72,0,0,1,6,0,11,2,0,0,0,1,210,7,0,15,0,0,0,26,1,11,8,0,3,0,67,7,12,19,1,0,22,98,2,0,0,2,23,7,24,0,12,77,0,0,0,11,0,26,248,0,130,3,8,7,0,96,0,0,0,7,1,0,0,1,0,0,2,2,1,4,0,0,0,0,0,1,0,0,0,0,0,19,2,2,21,0,0,0,1,1,0,66,0,1,1,0,0,0,18,5,104,5,153,6,1258,0,0,1,6,5,0,0,0,99,1,33,10,0,0,0,0,5,3,0,0,10,3,0,2,11,14,0,1,128,0,0,0,122,1,3,2,0,0,0
"SRR1179149",1,0,1,3,0,11,0,2,18,70,0,0,1,92,0,99,3,0,0,0,1,164,4,0,5,1,0,1,48,11,29,45,1,83,0,258,0,149,14,1,0,107,106,1,0,0,2,45,6,32,0,11,40,0,0,0,10,0,3,61,2,132,0,12,6,1,35,0,0,3,8,2,0,0,8,0,3,38,1,1,4,0,0,0,1,2,628,60,0,0,0,80,16,16,2,24,0,0,0,0,1,0,73,0,1,1,1,0,0,20,5,102,25,95,29,1357,0,0,1,1,4,0,0,0,74,1,78,8,0,0,0,0,11,2,0,0,22,3,0,3,1,654,0,0,101,0,0,0,421,1,4,12,0,0,1
"SRR1179150",1,0,1,2,0,41,0,1,1,69,0,0,1,5,1,11,3,0,0,0,1,47,6,0,1,0,0,0,34,44,11,7,1,3,0,32,5,12,17,1,0,25,104,2,0,0,18,40,7,20,0,11,63,0,0,0,11,0,0,201,1,131,0,0,6,0,0,0,0,0,150,2,0,0,1,0,0,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,18,1,2,23,0,0,0,5,1,0,81,0,1,0,3,0,0,19,6,103,13,34,14,1663,0,0,0,0,5,0,0,0,25,1,65,9,0,4,0,0,6,3,0,0,5,3,0,15,1,116,5,0,117,0,0,0,435,5,4,2,2,0,0
"SRR1179151",0,0,33,6,1,0,42,1,21,50,0,0,1,38,1,51,5,428,9,0,0,253,1,0,63,0,0,9,0,0,0,16,3,12,2,53,6,10,36,87,0,38,96,1,0,0,150,32,0,34,0,11,28,2,0,0,13,0,42,569,7,67,1,13,6,1,31,0,0,31,6,19,0,0,2,0,0,0,0,1,8,0,0,0,6,0,0,0,0,0,0,91,0,1,0,136,0,0,0,2,0,0,14,0,0,0,0,2,0,17,5,122,48,0,484,146,2,0,4,2,0,1,0,3,61,1,406,16,0,0,0,4,0,5,0,0,22,2,0,10,4,9,0,2,175,1,0,0,278,14,0,1,4,0,0
"SRR1179152",0,6,33,6,1,0,2,0,27,50,0,0,1,31,0,11,5,180,1,176,0,51,1,0,5,0,0,9,0,0,1,12,1,26,4,139,2,122,35,74,0,26,95,1,1,0,2,35,0,15,0,10,25,1,0,0,15,0,19,619,8,67,1,11,6,1,5,0,0,32,54,12,0,0,2,0,0,0,0,1,8,0,0,0,0,0,489,0,0,0,1,0,0,1,0,130,0,0,0,1,0,0,9,0,0,1,0,2,0,18,5,118,55,11,493,866,2,0,4,2,0,1,0,0,122,1,46,15,0,0,0,3,0,5,0,0,2,2,0,99,1,8,0,2,162,1,0,0,109,3,0,1,0,0,0
"SRR1179153",0,0,70,5,0,0,4,2,21,0,0,0,1,3,42,14,9,426,0,154,0,81,2,0,3,0,0,6,0,0,11,9,10,42,0,109,4,11,40,136,2,568,110,1,0,0,1,0,0,60,0,39,30,2,0,0,2802,0,26,85,6,82,8,13,9,61,160,0,0,10,148,2,0,0,10,0,0,1,0,1,27,0,0,0,0,3,1,20,0,0,0,0,0,1,0,120,0,0,0,0,0,1,67,0,0,0,0,1,1,207,6,394,45,0,470,1358,1,0,3,3,0,269,0,0,55,1,452,10,0,0,0,1,0,6,0,0,0,3,0,560,1,13,0,1,145,0,0,0,268,2,0,3,0,0,0
"SRR1179154",2,0,1,3,1,61,0,8,0,58,0,0,1,0,1,8,1,8,9,0,1,48,6,0,9,0,0,1,28,1,0,1,0,2,0,46,1,9,19,1,0,26,94,1,0,0,2,23,7,0,0,10,39,0,0,0,7,0,0,108,0,113,0,9,4,0,0,1,0,16,7,1,0,0,1,0,5,1,1,2,0,0,0,0,0,0,0,29,0,0,0,0,18,8,0,59,0,0,0,5,0,0,23,0,1,2,2,2,0,18,5,108,0,22,0,1600,0,0,2,0,2,0,0,0,254,1,11,17,0,1,0,0,0,3,0,0,1,2,0,77,1,14,3,1,175,1,0,1,123,2,2,1,0,0,0
"SRR1179155",1,0,1,2,0,37,0,2,2,70,0,0,1,0,0,10,3,0,0,0,1,9,6,0,1,1,0,0,36,1,15,1,0,4,0,20,2,12,17,1,0,4,104,2,0,0,2,26,7,22,0,11,60,0,0,0,11,0,22,34,1,131,0,0,6,0,3,0,0,0,7,2,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,4,0,0,0,13,18,1,2,23,0,0,0,0,1,0,5,0,1,1,0,0,0,19,5,103,15,0,16,1136,0,0,1,0,4,0,0,0,44,1,4,9,0,0,0,0,7,3,0,0,1,3,0,11,1,253,6,0,115,0,0,0,86,1,4,2,3,0,0
"SRR1179156",1,0,1,3,0,10,2,0,2,70,0,0,1,72,0,11,3,246,0,0,1,350,4,0,16,2,0,1,48,1,28,9,1,4,0,95,13,11,14,1,0,39,106,1,0,0,2,31,6,30,22,11,40,0,0,0,43,0,48,24,2,132,0,12,6,1,118,0,0,4,7,2,0,0,1,0,0,1,1,1,4,0,0,0,0,2,0,0,0,0,0,1,16,1,2,24,0,0,0,0,1,0,43,0,1,10,0,0,5,21,5,102,25,13,29,505,0,0,1,10,4,0,0,0,116,1,113,8,0,0,0,0,11,2,0,0,1,3,0,3,1,18,52,0,100,0,0,0,352,1,4,2,0,0,1
"SRR1179157",0,0,33,5,1,0,53,0,26,46,0,0,1,20,0,8,4,400,0,153,0,61,2,0,13,0,0,8,0,2,0,1,4,5,0,104,0,8,40,124,0,35,97,2,0,0,3,25,0,52,0,10,43,3,0,0,0,0,17,455,4,65,4,145,7,1,21,1,0,27,11,2,0,0,6,1,0,0,0,2,6,5,0,0,4,1,0,0,0,0,0,1,0,1,0,152,0,0,0,8,0,0,0,0,0,0,0,2,11,15,5,121,29,11,450,767,1,0,29,2,0,1,0,0,190,1,97,20,0,0,0,4,0,6,0,0,1,2,0,13,1,11,0,2,202,1,0,0,109,2,0,3,0,0,0
"SRR1179158",1,0,1,4,1,37,1,0,2,58,0,0,1,0,0,8,1,19,9,1,1,57,4,0,8,0,0,3,47,1,0,8,0,4,0,24,2,9,15,1,0,20,96,1,0,0,2,30,5,38,0,9,18,0,0,0,10,0,43,263,1,115,0,9,3,1,6,0,0,21,7,2,0,0,1,0,3,1,1,1,4,0,0,0,0,0,1,1,0,0,0,4,15,2,1,58,0,0,0,0,1,0,13,0,1,2,0,1,0,19,5,108,14,22,21,1190,0,0,2,1,1,0,0,0,1163,1,214,15,0,0,0,0,0,2,0,0,3,3,0,2,1,16,0,1,146,0,0,1,186,1,3,1,0,0,0
"SRR1179159",1,26,1,2,0,38,0,0,1,69,0,0,1,1,0,10,3,334,2,0,1,98,6,0,1,1,0,0,35,23,15,1,0,3,0,46,1,11,17,1,0,4,104,2,0,0,2,26,7,15,0,12,60,0,0,0,186,0,22,146,1,131,1,7,6,0,86,0,0,0,7,2,0,0,1,0,0,2,1,1,4,0,0,0,0,0,0,2,0,0,0,6,18,1,2,23,0,0,0,0,1,0,1,0,1,10,0,0,0,20,6,103,14,0,15,734,0,0,1,0,4,0,0,0,24,1,33,10,0,0,0,0,6,3,0,0,1,3,0,3,1,16,22,0,116,0,0,0,74,1,4,2,0,0,0
"SRR1179160",1,0,1,2,0,28,0,0,2,72,0,0,1,12,0,10,3,0,0,0,2,184,5,1,46,0,0,1,40,1,26,6,1,20,0,56,0,13,16,1,0,66,106,1,0,0,2,85,6,24,0,12,41,4,0,0,13,0,8,200,1,131,0,68,6,0,112,0,0,258,7,2,0,0,1,0,8,1,1,1,4,0,0,0,0,0,0,50,0,0,0,21,17,1,1,24,0,0,0,7,1,0,5,0,1,1,0,0,0,20,5,106,18,0,20,1489,0,0,1,3,4,0,0,0,52,1,227,9,0,31,0,0,8,2,0,0,7,3,0,2,7,17,0,0,111,0,0,0,247,1,4,26,0,0,1
"SRR1179161",1,0,1,3,0,29,0,7,24,72,0,0,1,1,0,10,3,0,0,0,1,80,5,0,8,0,0,1,38,22,27,9,0,34,0,27,3,12,16,1,0,32,105,1,0,0,2,28,6,13,0,12,42,0,0,0,12,0,46,107,1,131,0,0,6,0,6,0,0,4,9,2,0,0,1,0,0,2,1,1,21,0,0,0,0,0,236,0,0,0,0,0,17,1,2,24,0,0,0,0,1,0,23,0,1,0,0,0,0,19,5,107,17,33,19,2037,0,0,1,1,4,0,0,0,21,1,72,9,0,0,0,0,7,2,0,0,2,3,0,49,1,16,12,0,112,0,0,8,346,1,4,2,0,0,1
"SRR1179162",1,0,1,3,0,25,0,6,16,70,0,0,1,30,0,10,3,131,0,0,1,93,5,0,15,0,0,1,44,114,26,2,0,3,0,69,7,12,15,1,0,25,106,1,0,0,2,30,6,12,0,12,68,0,0,0,10,0,22,723,2,132,0,15,6,0,4,0,0,1,7,2,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,3,0,0,0,0,17,1,1,24,0,0,0,0,1,0,74,0,1,1,0,0,0,20,5,108,21,11,24,775,0,0,1,0,4,0,0,0,137,1,15,8,0,0,0,0,9,2,0,0,1,3,0,6,1,17,23,0,105,0,0,0,170,1,4,12,0,0,1
"SRR1179163",42,0,1,3,0,10,0,5,3,72,0,0,1,64,2,179,3,1,2,113,1,281,4,0,10,0,0,1,49,149,28,22,2,6,0,61,1,79,14,1,0,128,106,1,0,0,14,43,5,16,1,12,61,0,0,0,43,0,50,160,2,132,0,84,6,1,17,0,0,247,8,3,0,0,1,0,6,1,1,1,41,0,0,0,0,5,0,2,0,0,0,26,16,28,2,25,0,0,0,3,1,0,179,0,1,1,0,0,0,21,34,103,26,0,30,1052,0,0,1,0,4,0,0,0,83,1,588,8,0,0,0,0,11,2,0,0,46,3,0,20,1,18,0,0,99,0,0,0,1162,1,4,2,0,0,1
"SRR1179164",1,0,1,3,0,29,0,0,2,72,0,0,1,10,0,98,3,4,0,0,1,133,5,0,39,2,0,1,39,157,27,11,0,3,0,81,25,12,16,1,0,24,105,1,31,0,2,27,6,30,0,12,42,0,0,0,12,0,44,214,1,131,0,109,6,0,101,0,0,380,7,2,0,0,1,0,4,2,1,1,8,0,0,0,0,0,771,0,0,0,0,0,17,1,0,24,0,0,0,1,1,0,66,0,1,0,0,0,0,19,5,108,17,11,19,1057,0,0,1,0,4,0,0,0,376,1,383,9,0,15,0,0,7,2,0,0,9,3,0,11,8,140,4,0,112,0,0,0,531,50,4,2,0,0,1
"SRR1179165",1,0,1,3,0,27,0,0,2,72,0,0,1,0,0,59,3,378,0,0,1,178,5,0,8,0,0,1,41,1,25,44,2,98,0,166,4,204,16,1,0,22,106,1,0,0,2,29,6,22,0,1956,3901,0,0,0,144,0,20,15,1,131,0,14,6,0,3,0,0,1,7,2,0,0,1,0,0,45,1,1,135,0,0,0,0,0,0,0,0,0,0,0,17,1,1,24,0,0,0,10,1,0,10,19,1,1,0,0,0,20,5,106,19,0,21,444,0,0,0,5,4,0,0,0,8,1,78,9,1,0,0,0,8,2,0,0,2,3,0,12,4,17,0,0,109,0,0,4,114,1,4,25,0,0,1
"SRR1179166",13,0,1,3,0,11,0,0,2,72,0,0,8,5,0,100,3,0,0,0,1,292,4,0,40,1,0,1,47,304,29,9,1,4,0,143,4,10,15,1,0,34,106,1,0,0,2,31,6,9,0,11,42,0,0,0,10,0,45,120,2,132,2,0,6,1,3,0,0,3,8,2,0,0,8,0,0,1,1,32,4,0,0,0,1,0,0,3,0,0,0,43,16,1,2,25,0,0,0,5,1,0,68,0,1,8,0,0,0,20,5,105,24,17,28,1541,0,0,0,7,4,0,0,0,97,1,117,8,0,0,0,0,10,2,0,0,6,3,0,190,1,206,5,0,101,0,0,0,226,1,4,2,0,0,1
"SRR1179167",1,0,1,3,0,25,0,0,2,72,0,0,1,170,0,10,3,109,0,0,1,133,5,0,1,0,0,1,46,1,25,2,0,95,0,61,0,599,15,1,0,24,106,1,0,0,2,30,6,23,14,681,43,0,0,0,175,0,21,14,2,132,0,14,6,1,3,0,0,2,7,2,0,0,8,0,0,1,1,1,41,0,0,0,0,0,0,0,0,0,0,0,17,1,2,25,0,0,0,0,1,0,2,0,1,46,0,0,31,20,5,108,23,0,26,493,0,0,1,0,4,0,0,0,9,1,61,8,0,0,0,0,10,2,0,0,1,3,0,11,1,17,0,0,104,0,0,0,288,1,4,48,0,0,1
"SRR1179168",0,0,33,58,1,0,52,5,278,45,1,0,1,6,4,9,3,0,0,390,0,94,2,0,1,4,0,8,0,1,0,8,8,4,0,65,5,48,40,137,0,72,97,1,0,0,3,23,0,24,0,11,47,2,0,0,0,0,48,257,3,64,1,11,7,25,0,1,0,27,12,2,0,0,0,1,0,0,0,2,5,0,0,0,3,1,0,3,0,0,0,0,0,2,0,155,0,0,0,0,0,0,92,0,0,0,0,3,14,15,6,119,25,0,443,745,1,0,4,4,0,59,0,0,80,1,80,22,0,0,0,5,0,7,0,0,0,2,0,33,1,12,0,2,208,1,0,0,275,2,0,4,0,0,0
"SRR1179169",0,0,70,5,0,0,115,1,24,48,14,0,1,170,7,86,8,88,44,140,0,359,3,0,8,0,0,6,0,2,11,68,6,44,0,193,4,14,43,161,0,78,107,1,101,0,2,20,0,19,14,34,42,2,0,0,0,0,50,122,4,81,4,19,10,1,33,0,0,2613,8,2,0,0,8,0,0,1,1,1,6,0,0,0,0,16,1,0,0,0,0,0,0,1,0,124,0,0,0,93,0,0,27,0,0,0,0,1,0,15,15,115,31,0,448,892,1,0,11,6,0,0,0,0,1142,1,206,13,0,0,0,2,3,6,0,0,27,3,0,12,5,15,0,1,165,0,0,0,342,12,0,3,0,0,0
"SRR1179170",0,0,70,5,0,0,34,1,19,47,0,0,1,42,1,10,7,346,121,0,0,102,4,0,7,0,0,5,0,0,4,2,1,32,0,105,2,14,44,173,0,136,106,1,0,0,2,17,0,0,0,16,47,3,0,0,0,0,15,490,3,81,1,13,10,1,45,0,0,8,8,2,0,0,3,0,0,0,1,1,0,0,0,0,0,3,485,0,0,0,0,0,0,1,0,125,0,0,0,0,0,0,0,0,0,19,0,1,0,14,6,114,27,32,440,799,0,0,2,0,0,1,0,0,42,1,61,14,0,0,0,2,1,7,0,0,11,3,0,97,6,15,0,1,171,0,0,0,211,2,0,47,0,0,0
"SRR1179171",10,0,1,4,1,36,0,2,2,58,0,0,1,1,0,7,1,0,1,2,1,9,3,0,4,0,0,3,47,1,0,20,2,4,0,13,3,9,15,1,0,4,95,1,0,0,2,60,5,11,1,11,18,0,0,0,58,0,42,93,1,115,3,9,3,1,5,0,0,21,8,3,0,0,1,0,3,1,1,1,4,0,0,0,0,0,1,0,0,0,0,2,15,2,2,58,0,0,0,8,1,0,68,0,1,34,6,1,1,19,5,110,15,0,23,1685,0,0,2,4,1,0,0,0,22,1,206,15,0,0,0,0,0,2,0,0,11,3,0,12,1,17,0,1,145,0,0,1,153,12,3,8,0,0,0
"SRR1179172",1,1,1,4,1,47,11,0,1,58,0,0,1,11,0,8,1,307,0,0,1,34,4,0,1,2,0,2,40,6,0,1,3,5,0,76,0,50,17,1,0,7,95,1,1,0,2,26,6,33,0,11,27,0,0,0,7,0,43,83,0,114,4,7,3,0,6,1,0,18,8,2,0,0,1,0,0,1,1,2,4,0,0,0,0,0,0,11,0,0,0,8,16,2,1,59,0,0,0,0,1,0,7,0,1,6,0,1,0,19,5,109,7,4,12,686,0,0,2,0,2,0,0,0,15,1,12,16,0,0,0,0,0,3,0,0,3,3,0,19,1,16,6,1,157,1,0,1,57,1,2,11,0,0,0
"SRR1179173",12,0,1,4,1,43,3,4,1,58,0,0,1,4,0,32,1,11,0,0,1,120,4,0,4,1,0,2,43,18,0,49,4,3,0,79,10,9,16,1,0,72,96,1,1,0,15,27,6,24,0,9,23,0,0,0,8,0,50,252,0,114,2,9,3,1,8,1,0,75,8,2,0,0,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,58,0,0,0,7,1,0,59,0,1,2,0,1,0,19,5,108,10,3,16,1372,0,0,3,0,1,0,0,0,135,1,230,15,0,0,0,0,0,3,0,0,8,3,0,10,1,16,5,1,153,1,0,1,566,18,3,1,0,0,0
